CustomerID,CustomerName,Age,Gender,AnnualIncome_INR,IncomeCurrency,SpendingScore_1_100,MembershipTier,JoinDate,LastPurchaseDate,VisitFrequency,AvgBasketValue_INR,TotalPurchases,OnlinePurchases,StorePurchases,PreferredCategory,City,Country,EmailProvider,DeviceType,PaymentMethod,LoyaltyPoints,SatisfactionRating_1_5,CouponUsed,ChurnNextMonth,HasPurchaseHistory
CUST100980,Ishaan Das,38,Female,244573.0,USD,36,Platinum,2024-03-02,2024-03-02,Rarely,5082.22,16,3,13,Fashion,Lucknow,India,outlook.com,iOS,Debit Card,1033,1,Yes,0,0
CUST100981,Sara Gupta,61,Female,648622.0,INR,72,Silver,2023-09-20,2025-09-17,Monthly,735.83,14,3,10,Sports,Ahmedabad,India,yahoo.com,iOS,Upi,1389,5,Yes,0,1
CUST100982,Neha Mehta,30,Female,700393.0,INR,69,Platinum,2025-03-20,2025-11-23,Daily,5497.79,4,3,1,Grocery,Mumbai,India,gmail.com,Mobile,Credit Card,694,3,Yes,0,1
CUST100983,Meera Mishra,37,Female,1058417.0,USD,47,Platinum,2023-11-01,2023-11-01,Daily,3469.95,8,7,1,Food Court,Chennai,India,rediffmail.com,iOS,Upi,1197,2,No,0,0
CUST100984,Diya Kapoor,33,Female,680037.0,INR,22,Platinum,2025-03-13,2025-06-13,Rarely,3383.42,3,1,2,Fashion,Hyderabad,India,gmail.com,iOS,Credit Card,1348,4,Yes,1,1
CUST100985,Priya Joshi,26,Female,1364710.0,INR,36,Basic,2022-04-30,2023-07-24,Rarely,872.44,25,21,5,Food Court,Mumbai,India,gmail.com,Web,Credit Card,0,5,Yes,0,1
CUST100986,Kiara Mehta,22,Female,439166.0,INR,86,Platinum,2021-09-27,2023-05-22,Weekly,5606.01,27,20,7,Kids,Kolkata,India,yahoo.com,Desktop,Debit Card,990,4,No,0,1
CUST100987,Meera Sharma,50,Female,635240.0,INR,58,Silver,2021-01-26,2022-01-29,Rarely,1588.85,28,21,7,Beauty,Kolkata,India,yahoo.com,Android,Card,1562,1,Yes,0,1
CUST100988,Pooja Patel,41,Female,1062117.0,INR,57,Silver,2022-07-12,2023-11-02,Rarely,509.49,12,6,6,Kids,Mumbai,India,company.com,Mobile,Upi,2947,4,Yes,0,1
CUST100989,Sai Iyer,40,Male,2507355.0,USD,80,Gold,2025-01-01,2025-08-22,Daily,1597.02,13,9,4,Fashion,Pune,India,gmail.com,Desktop,Cash,1705,2,Yes,0,1
CUST100990,Meera Kapoor,43,Male,571308.0,INR,61,Silver,2022-01-06,2024-02-20,Monthly,447.54,39,4,35,Home Decor,Bengaluru,India,hotmail.com,Desktop,Upi,1003,4,Yes,0,1
CUST100991,Amit Khan,42,Female,523803.0,INR,80,Platinum,2022-12-20,2023-11-08,Monthly,1817.0349999999999,56,0,56,Grocery,Ahmedabad,India,gmail.com,Mobile,Wallet,963,5,No,0,1
CUST100992,Saanvi Iyer,33,Male,792254.0,INR,56,Platinum,2024-05-24,2024-09-04,Rarely,1744.43,4,1,3,Grocery,Chennai,India,gmail.com,Web,Upi,2034,1,Yes,0,1
CUST100993,Aadhya Sinha,20,Male,750048.0,INR,78,Silver,2021-07-14,2022-08-02,Monthly,1031.45,25,22,2,Beauty,Pune,India,gmail.com,iOS,Cash,2878,3,Yes,0,1
CUST100994,Reyansh Patel,39,Female,360771.0,INR,20,Silver,2022-08-06,2023-12-18,Rarely,3123.45,12,11,0,Grocery,Chennai,India,gmail.com,Desktop,Upi,808,5,Yes,0,1
CUST100995,Sai Gupta,12,Male,348015.0,INR,77,Gold,2021-11-23,2022-08-17,Rarely,502.65,5,2,2,Fashion,Chennai,India,yahoo.com,Mobile,Credit Card,1743,4,Yes,0,1
CUST100996,Sara Kumar,34,Female,1170561.0,INR,37,Platinum,2024-01-31,2024-10-31,Monthly,2256.71,0,0,1,Beauty,Hyderabad,India,company.com,iOS,Upi,1226,3,Yes,0,1
CUST100997,Ananya Kumar,10,Male,1132533.0,INR,38,Silver,2024-03-04,2025-11-16,Weekly,371.24,60,34,26,Books,Hyderabad,India,gmail.com,Web,Cash,1189,2,Yes,1,1
CUST100998, Neha Mehta ,42,Female,800185.0,USD,30,Silver,2021-10-19,2023-10-01,Weekly,1665.58,0,0,1,Home Decor,Ahmedabad,India,rediffmail.com,Mobile,Cash,897,4,Yes,1,1
CUST100999,Sara Joshi,34,Female,1170869.0,INR,92,Gold,2021-12-01,2023-06-30,Daily,2283.22,9,3,6,Food Court,Pune,India,company.com,Desktop,Upi,1671,1,Yes,0,1
CUST101000,Aditya Nair,54,Male,1045648.0,INR,24,Silver,2024-04-09,2024-07-23,Weekly,5254.53,24,0,24,Books,Lucknow,India,rediffmail.com,iOS,Debit Card,927,2,Yes,1,1
CUST101001, Riya Sharma ,9,Female,371181.0,INR,67,Silver,2022-07-29,2024-11-19,Monthly,2782.98,13,11,2,Kids,Pune,India,gmail.com,iOS,Upi,623,4,Yes,0,1
CUST101002,Aditya Mehta,33,Female,648622.0,INR,85,Gold,2022-07-31,2023-05-18,Rarely,4804.67,5,0,4,Electronics,Bangalore,India,gmail.com,iOS,Upi,465,3,Yes,0,1
CUST101003,Aditya Verma,36,Other,924017.0,INR,23,Silver,2025-01-25,2026-05-28,Rarely,1375.87,19,7,13,Kids,Hyderabad,India,yahoo.com,Android,Credit Card,420,2,No,0,1
CUST101004,Rahul Kapoor,33,Female,458025.0,INR,28,Silver,2024-11-16,2025-07-30,Rarely,1693.02,9,1,9,Grocery,Delhi,India,company.com,iOS,Credit Card,1330,2,No,0,1
CUST101005,Riya Reddy,27,Male,1221224.0,INR,45,Gold,2021-07-23,2023-12-20,Weekly,1064.14,5,4,1,Grocery,Delhi,India,yahoo.com,Web,Upi,1041,4,Yes,0,1
CUST101006,Diya Sinha,34,Male,298839.0,INR,48,Platinum,2022-03-30,2024-06-29,Monthly,2970.8,30,16,15,Food Court,Kolkata,India,hotmail.com,Android,Card,1565,2,Yes,0,1
CUST101007,Ishaan Singh,38,Male,656868.0,INR,8,Silver,2022-07-21,2023-07-03,Rarely,2332.64,10,7,3,Beauty,Kolkata,India,outlook.com,iOS,Card,2202,5,Yes,1,1
CUST101008,Ira Sharma,17,Female,1260761.0,USD,74,Gold,2025-04-14,2025-07-05,Daily,1572.53,2,0,2,Kids,Chennai,India,company.com,Android,Card,1484,1,Yes,0,1
CUST101009,Riya Nair,28,Female,520658.0,INR,44,Silver,2023-01-17,2024-01-25,Rarely,4447.57,8,2,6,Grocery,Delhi,India,yahoo.com,Desktop,Credit Card,1338,1,No,0,1
CUST101010,Aarav Verma,23,Male,591397.0,INR,64,Silver,2022-04-17,2024-06-02,Rarely,1833.96,8,4,3,Home Decor,Bengaluru,India,gmail.com,iOS,Credit Card,1664,3,Yes,0,1
CUST101011,Aadhya Sharma,25,Female,589130.0,USD,48,Platinum,2024-02-29,2024-11-01,Weekly,3404.61,10,3,7,Kids,Jaipur,India,gmail.com,Desktop,Cash,1093,1,No,0,1
CUST101012,Pooja Rao,29,Female,1451860.0,INR,50,Platinum,2023-02-17,2024-06-29,Daily,1817.0349999999999,27,7,20,Home Decor,Jaipur,India,gmail.com,iOS,Cash,916,5,No,0,1
CUST101013,Vivaan Das,23,Female,573039.0,INR,75,Basic,2023-11-03,2025-07-13,Weekly,3682.46,20,7,13,Sports,Mumbai,India,gmail.com,Web,Debit Card,1119,2,Yes,0,1
CUST101014,Ira Verma,36,Male,738918.0,USD,67,Basic,2021-09-11,2022-05-27,Monthly,1817.0349999999999,42,19,22,Grocery,Hyderabad,India,hotmail.com,Web,Upi,1830,5,No,0,1
CUST101015,Aarav Nair,75,Female,593890.0,INR,16,Platinum,2023-09-15,2023-11-22,Rarely,3447.74,29,23,5,Gaming,Lucknow,India,gmail.com,Desktop,Credit Card,1263,2,No,0,1
CUST101016,Priya Gupta,23,Male,648622.0,INR,41,Basic,2024-08-29,2025-12-18,Daily,1313.19,56,13,43,Home Decor,Lucknow,India,rediffmail.com,Desktop,Upi,1517,5,Yes,0,1
CUST101017,Sara Das,37,Female,396232.0,INR,68,Gold,2024-11-13,2025-08-13,Rarely,2340.19,40,4,36,Books,Lucknow,India,yahoo.com,Desktop,Debit Card,1180,5,No,0,1
CUST101018,Pooja Kapoor,26,Female,316336.0,USD,61,Basic,2024-07-31,2025-09-21,Weekly,8102.12,1,0,2,Home Decor,Chennai,India,gmail.com,Web,Upi,1983,1,Yes,1,1
CUST101019,Aadhya Mehta,25,Male,1294387.0,INR,17,Gold,2025-03-12,2026-02-06,Weekly,1817.0349999999999,5,0,6,Electronics,Pune,India,gmail.com,Web,Wallet,1551,4,Yes,0,1
CUST101020,Priya Sharma,13,Male,999065.0,INR,27,Basic,2022-05-04,2024-07-21,Weekly,2225.18,7,4,3,Grocery,Mumbai,India,gmail.com,Web,Cash,401,2,No,0,1
CUST101021,Ayaan Das,34,Female,890192.0,INR,23,Silver,2023-01-17,2025-03-14,Rarely,722.31,17,14,3,Kids,Delhi,India,company.com,iOS,Debit Card,1126,3,No,0,1
CUST101022,Aarav Nair,22,Female,958805.0,USD,48,Gold,2025-07-25,2026-01-26,Monthly,2152.73,4,1,3,Kids,Hyderabad,India,company.com,Web,Upi,0,2,Yes,0,1
CUST101023,Ira Sharma,32,Female,267332.0,INR,49,Silver,2025-08-19,2025-12-29,Weekly,2390.84,39,38,1,Sports,Hyderabad,India,yahoo.com,Desktop,Wallet,1938,3,No,0,1
CUST101024,Sai Patel,35,Female,481105.0,INR,59,Silver,2023-05-11,2023-09-21,Monthly,1585.98,21,4,17,Home Decor,Bengaluru,India,gmail.com,Android,Upi,1264,1,Yes,1,1
CUST101025, Vihaan Reddy ,46,Other,429220.0,INR,89,Silver,2022-07-30,2023-11-27,Rarely,1817.0349999999999,2,1,2,Gaming,Pune,India,yahoo.com,Mobile,Upi,315,5,No,0,1
CUST101026,Ananya Gupta,30,Male,504106.0,INR,39,Silver,2025-01-31,2025-01-31,Daily,1817.0349999999999,10,3,6,Food Court,Pune,India,gmail.com,iOS,Debit Card,2000,4,Yes,1,0
CUST101027,Priya Iyer,40,Female,1452812.0,INR,55,Silver,2021-03-07,2022-10-09,Daily,11649.58,10,2,9,Home Decor,Hyderabad,India,gmail.com,Desktop,Credit Card,1580,3,Yes,0,1
CUST101028,Riya Nair,44,Male,339233.0,USD,100,Gold,2023-11-24,2024-03-11,Daily,1420.47,20,15,6,Grocery,Jaipur,India,gmail.com,Desktop,Wallet,1877,2,Yes,0,1
CUST101029,Kiara Verma,44,Male,1138430.0,INR,69,Basic,2023-06-29,2024-07-21,Rarely,1338.32,3,1,2,Books,Pune,India,rediffmail.com,Android,Debit Card,609,4,Yes,0,1
CUST101030,Ananya Mishra,18,Female,925470.0,INR,18,Basic,2025-05-04,2025-09-30,Weekly,1817.0349999999999,16,11,5,Books,Ahmedabad,India,hotmail.com,iOS,Cash,2484,5,Yes,0,1
CUST101031,Saanvi Iyer,34,Male,675021.0,INR,78,Basic,2024-12-07,2025-08-30,Weekly,1817.0349999999999,25,23,2,Electronics,Kolkata,India,rediffmail.com,Web,Upi,856,3,Yes,1,1
CUST101032,Ishaan Joshi,34,Male,648622.0,USD,70,Silver,2024-10-04,2026-04-30,Weekly,1428.5,4,0,4,Fashion,Pune,India,yahoo.com,Mobile,Upi,1769,4,Yes,0,1
CUST101033,Kiara Das,22,Female,772866.0,INR,78,Platinum,2024-10-30,2025-10-05,Daily,3630.61,10,7,3,Home Decor,Delhi,India,hotmail.com,Web,Cash,500,4,No,0,1
CUST101034,Riya Patel,39,Female,532606.0,USD,84,Basic,2022-04-01,2023-03-11,Weekly,548.2,19,0,18,Beauty,Chennai,India,gmail.com,iOS,Card,1868,1,Yes,0,1
CUST101035,Aarav Gupta,47,Other,648622.0,USD,57,Gold,2023-04-05,2023-12-28,Rarely,555.3,37,19,18,Grocery,Pune,India,gmail.com,iOS,Upi,1603,2,Yes,1,1
CUST101037,Ayaan Verma,28,Female,1623460.0,INR,58,Silver,2022-12-11,2024-05-15,Rarely,2562.17,6,4,2,Electronics,Mumbai,India,rediffmail.com,Android,Upi,748,3,Yes,1,1
CUST101038,Ananya Mehta,27,Male,242367.0,INR,82,Gold,2025-01-13,2025-03-12,Rarely,2034.65,8,0,8,Fashion,Kolkata,India,gmail.com,iOS,Upi,994,5,No,0,1
CUST_NEW0028,Ananya Singh,32,Female,648622.0,INR,71,Platinum,2021-02-15,2022-07-05,Monthly,1171.92,3,2,2,Books,Hyderabad,India,gmail.com,iOS,Credit Card,1101,4,No,0,1
CUST101040,Neha Sinha,33,Female,695181.0,INR,65,Silver,2021-01-10,2021-05-28,Weekly,5622.83,3,1,2,Sports,Hyderabad,India,gmail.com,Android,Upi,794,1,No,0,1
CUST101041,Pooja Gupta,48,Other,1837294.0,INR,60,Basic,2025-04-27,2026-04-07,Weekly,2338.75,21,8,13,Books,Lucknow,India,gmail.com,iOS,Credit Card,609,5,Yes,0,1
CUST101042,Ishaan Das,35,Other,402391.0,INR,7,Gold,2021-04-16,2021-06-10,Rarely,1721.11,12,6,7,Grocery,Jaipur,India,rediffmail.com,Android,Cash,2457,3,Yes,0,1
CUST101043, Aditya Chopra ,21,Female,684708.0,INR,20,Platinum,2024-02-29,2024-11-12,Rarely,2444.14,3,1,2,Home Decor,Chennai,India,gmail.com,iOS,Upi,843,5,No,1,1
CUST101044,Ishaan Nair,23,Other,538693.0,INR,53,Platinum,2023-11-03,2025-02-21,Rarely,3922.1,15,4,11,Fashion,Jaipur,India,gmail.com,Android,Upi,2185,3,Yes,1,1
CUST101045,Diya Das,43,Female,1035533.0,INR,57,Basic,2024-01-07,2026-02-25,Monthly,7660.9,17,13,4,Books,Kolkata,India,gmail.com,iOS,Upi,492,4,Yes,0,1
CUST101046,Pooja Sinha,32,Male,462169.0,INR,61,Silver,2025-10-08,2026-08-03,Weekly,1307.98,29,13,16,Beauty,Chennai,India,rediffmail.com,Android,Cash,0,1,Yes,0,1
CUST101047,Ananya Das,30,Female,788070.0,INR,24,Platinum,2024-08-03,2025-03-24,Weekly,3487.96,0,0,0,Books,Bengaluru,India,yahoo.com,iOS,Cash,813,3,Yes,1,1
CUST101048,Meera Rao,32,Female,342420.0,INR,68,Platinum,2023-06-02,2024-09-04,Monthly,1815.88,18,3,14,Books,Hyderabad,India,hotmail.com,Android,Upi,1664,2,No,1,1
CUST101049,Ayaan Patel,24,Male,720886.0,INR,67,Silver,2023-03-14,2024-03-03,Rarely,623.12,10,9,0,Sports,Mumbai,India,hotmail.com,Web,Credit Card,1153,2,Yes,0,1
CUST101050,Aarav Kumar,37,Male,1310848.0,USD,61,Silver,2021-09-27,2023-07-10,Weekly,634.24,14,9,4,Electronics,Bangalore,India,gmail.com,Mobile,Credit Card,784,2,Yes,0,1
CUST101051,Vivaan Singh,34,Male,429319.0,INR,25,Gold,2023-05-11,2026-01-22,Weekly,3089.54,13,5,9,Sports,Delhi,India,company.com,Android,Credit Card,669,1,No,1,1
CUST101052,Amit Gupta,27,Male,1578213.0,INR,43,Silver,2023-10-27,2024-04-03,Daily,2442.72,3,2,1,Grocery,Chennai,India,gmail.com,iOS,Wallet,0,1,No,1,1
CUST101053,Neha Chopra,40,Female,521289.0,INR,48,Silver,2024-11-29,2025-11-20,Rarely,2040.19,19,12,7,Gaming,Chennai,India,gmail.com,iOS,Upi,2339,3,No,0,1
CUST101054,Vivaan Kapoor,23,Female,632051.0,USD,53,Silver,2022-09-14,2024-02-11,Monthly,2169.1,11,6,4,Sports,Chennai,India,gmail.com,Web,Upi,1100,2,Yes,0,1
CUST101055,Krishna Gupta,38,Male,214949.0,INR,48,Gold,2021-05-27,2021-10-20,Weekly,993.05,37,13,25,Electronics,Pune,India,gmail.com,Android,Debit Card,698,3,No,0,1
CUST101057, Ishaan Nair ,29,Male,664845.0,USD,57,Silver,2022-09-22,2024-09-24,Weekly,651.63,18,16,1,Electronics,Hyderabad,India,gmail.com,iOS,Cash,797,2,Yes,0,1
CUST_NEW0029,Priya Singh,17,Male,648622.0,INR,30,Basic,2025-07-17,2026-01-16,Monthly,3371.49,6,2,3,Books,Hyderabad,India,rediffmail.com,Web,Card,1100,2,No,0,1
CUST101059,Arjun Khan,27,Female,648622.0,INR,43,Basic,2021-02-06,2021-12-10,Rarely,1785.16,7,0,6,Grocery,Chennai,India,hotmail.com,iOS,Credit Card,535,1,Yes,0,1
CUST101060,Arjun Joshi,30,Male,862630.0,INR,77,Platinum,2024-08-09,2025-02-14,Monthly,6911.92,10,7,3,Beauty,Pune,India,gmail.com,iOS,Credit Card,86,2,No,0,1
CUST101061,Amit Kumar,17,Female,925046.0,USD,40,Silver,2022-04-24,2024-03-03,Weekly,1631.3,3,2,2,Food Court,Mumbai,India,rediffmail.com,Web,Upi,843,5,No,0,1
CUST101063,Myra Reddy,25,Female,815245.0,INR,76,Platinum,2023-11-01,2026-02-27,Monthly,3289.08,17,3,13,Gaming,Chennai,India,yahoo.com,iOS,Upi,1394,3,Yes,0,1
CUST101064,Ananya Rao,13,Female,648622.0,INR,25,Platinum,2024-11-25,2025-02-28,Weekly,1646.09,4,3,0,Grocery,Pune,India,gmail.com,Desktop,Upi,1077,4,No,1,1
CUST101065, Aarav Kumar ,44,Female,460185.0,INR,63,Platinum,2022-10-09,2022-10-09,Weekly,1411.07,12,17,21,Food Court,Lucknow,India,gmail.com,Android,Card,1281,1,Yes,0,0
CUST101066,Ananya Mehta,16,Male,1016919.0,INR,32,Silver,2022-07-29,2023-03-14,Rarely,848.84,12,4,8,Electronics,Jaipur,India,rediffmail.com,Web,Upi,1697,4,No,0,1
CUST101067,Ayaan Joshi,24,Female,657350.0,INR,43,Silver,2023-07-11,2024-04-17,Rarely,7002.17,68,39,29,Kids,Jaipur,India,hotmail.com,Mobile,Wallet,1046,3,No,0,1
CUST101068, Kiara Mishra ,41,Other,672838.0,INR,54,Platinum,2025-06-19,2025-11-12,Rarely,2673.43,3,2,1,Books,Bangalore,India,gmail.com,Web,Upi,1086,4,Yes,0,1
CUST101069,Vivaan Singh,34,Male,970009.0,USD,39,Gold,2022-04-22,2023-01-12,Rarely,2123.03,0,0,0,Kids,Mumbai,India,hotmail.com,Android,Card,0,1,Yes,1,1
CUST101070,Ira Chopra,28,Female,1121486.0,INR,46,Basic,2025-06-30,2025-10-23,Weekly,1960.76,51,3,47,Electronics,Bengaluru,India,gmail.com,Android,Upi,461,1,No,1,1
CUST101071,Amit Iyer,16,Male,276968.0,INR,31,Platinum,2025-03-16,2025-08-26,Rarely,2796.38,36,12,23,Home Decor,Delhi,India,hotmail.com,Desktop,Wallet,931,5,No,1,1
CUST101072,Rahul Mishra,34,Female,364119.0,USD,40,Silver,2022-06-07,2024-07-30,Monthly,545.89,25,1,25,Kids,Jaipur,India,rediffmail.com,Web,Wallet,1212,5,No,0,1
CUST101073,Ayaan Das,45,Male,376898.0,INR,45,Silver,2025-05-21,2025-08-12,Rarely,3880.11,10,6,3,Gaming,Pune,India,rediffmail.com,iOS,Debit Card,1470,4,Yes,1,1
CUST101074,Ayaan Mehta,43,Other,476848.0,INR,26,Silver,2024-09-03,2025-12-26,Rarely,505.8,21,12,8,Gaming,Lucknow,India,gmail.com,Web,Wallet,2234,5,No,0,1
CUST101075,Aditya Sinha,48,Male,469517.0,USD,66,Gold,2022-02-13,2024-06-22,Rarely,1973.62,21,18,2,Sports,Pune,India,gmail.com,Android,Credit Card,2373,5,Yes,0,1
CUST101076,Vihaan Joshi,45,Female,382036.0,INR,38,Silver,2021-12-19,2024-12-01,Rarely,1280.96,20,7,14,Sports,Kolkata,India,gmail.com,Web,Debit Card,1457,5,Yes,0,1
CUST101077,Aarav Mishra,30,Female,192961.0,INR,50,Platinum,2025-08-03,2025-09-21,Monthly,921.75,10,2,8,Fashion,Mumbai,India,gmail.com,Web,Cash,1446,3,Yes,0,1
CUST101078, Neha Sinha ,36,Female,1.0,USD,70,Silver,2021-07-25,2022-01-05,Monthly,2809.34,21,15,6,Kids,Pune,India,yahoo.com,iOS,Cash,1081,4,No,0,1
CUST101079,Neha Sharma,38,Male,814914.0,INR,11,Silver,2022-09-08,2024-07-24,Daily,712.08,64,27,38,Electronics,Delhi,India,outlook.com,iOS,Card,1898,4,Yes,0,1
CUST101080,Sara Kapoor,19,Female,555611.0,INR,41,Platinum,2024-06-13,2025-11-12,Monthly,1899.77,11,9,1,Grocery,Chennai,India,gmail.com,Web,Wallet,989,3,Yes,0,1
CUST101081, Neha Singh ,40,Female,254629.0,INR,19,Gold,2024-07-17,2026-05-19,Weekly,1146.77,3,0,2,Food Court,Bengaluru,India,gmail.com,iOS,Credit Card,1251,1,Yes,1,1
CUST101083,Priya Sharma,20,Female,343380.0,INR,100,Gold,2023-07-12,2025-08-24,Weekly,7274.64,3,0,3,Books,Chennai,India,gmail.com,iOS,Cash,1784,5,No,1,1
CUST101084,Aadhya Mehta,33,Male,927899.0,INR,32,Gold,2025-04-01,2025-04-01,Rarely,1840.75,13,8,6,Grocery,Hyderabad,India,yahoo.com,iOS,Upi,2469,3,No,0,0
CUST101085,Aditya Mehta,47,Male,804843.0,INR,75,Silver,2025-01-22,2025-06-09,Rarely,863.96,0,0,0,Grocery,Jaipur,India,outlook.com,iOS,Upi,1000,2,No,0,1
CUST101086,Ayaan Sharma,23,Female,899248.0,USD,70,Silver,2025-03-31,2025-06-08,Monthly,2991.4,4,1,2,Books,Ahmedabad,India,hotmail.com,Web,Cash,1189,1,Yes,0,1
CUST101087,Saanvi Patel,26,Male,490589.0,INR,67,Platinum,2024-05-19,2026-03-08,Weekly,2786.19,3,2,0,Sports,Delhi,India,gmail.com,Mobile,Debit Card,596,5,Yes,0,1
CUST101088,Riya Gupta,45,Other,570468.0,INR,40,Platinum,2024-02-05,2024-12-20,Rarely,1817.0349999999999,36,18,17,Sports,Bengaluru,India,yahoo.com,Android,Wallet,1784,5,Yes,0,1
CUST101089,Priya Singh,41,Male,363029.0,INR,32,Silver,2022-01-14,2022-09-04,Monthly,1005.08,8,5,3,Sports,Chennai,India,gmail.com,Desktop,Credit Card,1424,5,No,0,1
CUST101090,Riya Sharma,38,Male,595820.0,INR,37,Platinum,2021-02-23,2021-04-05,Monthly,971.79,21,14,7,Gaming,Bangalore,India,outlook.com,Android,Upi,703,2,No,0,1
CUST101091,Vivaan Nair,51,Female,1371515.0,INR,85,Gold,2023-04-27,2024-12-13,Monthly,1258.6,35,30,6,Grocery,Delhi,India,outlook.com,Android,Credit Card,641,1,No,0,1
CUST101092,Amit Sinha,33,Male,476811.0,INR,50,Silver,2024-02-04,2025-06-26,Rarely,3798.37,15,3,11,Home Decor,Pune,India,hotmail.com,Desktop,Credit Card,1815,3,Yes,1,1
CUST101093,Ananya Mishra,23,Female,305745.0,INR,49,Silver,2023-07-02,2024-10-18,Daily,2344.41,13,9,5,Books,Pune,India,gmail.com,Web,Card,617,2,Yes,0,1
CUST101094,Myra Rao,21,Female,1103858.0,INR,31,Silver,2021-02-10,2021-04-23,Rarely,1380.98,1,0,1,Electronics,Hyderabad,India,company.com,iOS,Upi,1304,2,Yes,1,1
CUST101095,Saanvi Rao,42,Male,524498.0,INR,81,Platinum,2021-12-11,2021-12-11,Rarely,1814.21,5,2,3,Electronics,Chennai,India,hotmail.com,Web,Credit Card,1328,3,No,0,0
CUST101096,Myra Reddy,37,Female,457801.0,INR,90,Platinum,2022-07-13,2024-05-28,Weekly,5476.97,0,0,1,Fashion,Lucknow,India,company.com,Web,Credit Card,1207,2,Yes,0,1
CUST101097,Reyansh Joshi,42,Female,648622.0,INR,40,Platinum,2021-03-09,2022-07-29,Rarely,1256.68,53,35,18,Fashion,Mumbai,India,company.com,iOS,Card,28,3,Yes,0,1
CUST101098,Sara Kumar,15,Male,413622.0,INR,80,Gold,2021-04-01,2022-01-02,Rarely,862.11,8,7,1,Sports,Jaipur,India,company.com,Android,Debit Card,929,4,No,0,1
CUST101099,Sara Gupta,33,Female,2345092.0,USD,65,Platinum,2023-01-22,2023-10-18,Weekly,3256.81,19,1,18,Home Decor,Kolkata,India,gmail.com,iOS,Upi,0,4,No,1,1
CUST101100,Kiara Singh,39,Male,309305.0,INR,53,Silver,2023-10-04,2025-03-07,Monthly,2588.07,3,1,1,Books,Lucknow,India,company.com,Desktop,Upi,798,3,Yes,1,1
CUST101101,Riya Verma,50,Male,748073.0,INR,16,Silver,2021-08-04,2022-09-16,Rarely,1817.0349999999999,10,4,6,Sports,Pune,India,hotmail.com,Desktop,Upi,568,4,Yes,0,1
CUST101102,Ayaan Iyer,32,Female,1283640.0,INR,61,Silver,2024-03-31,2024-09-26,Rarely,1793.68,29,8,21,Electronics,Lucknow,India,company.com,Web,Upi,1446,4,Yes,0,1
CUST101103,Arjun Sinha,30,Female,1261255.0,INR,48,Gold,2021-05-08,2022-01-02,Monthly,2412.08,12,7,4,Food Court,Chennai,India,yahoo.com,Desktop,Cash,321,2,No,0,1
CUST101104,Amit Das,35,Male,502515.0,USD,23,Gold,2025-05-07,2025-10-05,Monthly,622.77,80,62,19,Fashion,Ahmedabad,India,gmail.com,Mobile,Debit Card,1933,3,Yes,0,1
CUST101105,Amit Gupta,30,Male,1265512.0,USD,28,Silver,2023-11-08,2024-10-21,Monthly,1354.64,1,0,1,Gaming,Lucknow,India,gmail.com,Android,Card,320,5,Yes,1,1
CUST101106,Aditya Sharma,48,Other,266193.0,INR,52,Basic,2022-07-11,2024-05-07,Monthly,1788.91,9,3,5,Fashion,Pune,India,gmail.com,iOS,Cash,1490,5,No,0,1
CUST101107,Rahul Patel,33,Female,633831.0,INR,38,Silver,2022-02-18,2024-07-01,Monthly,1196.13,23,7,16,Kids,Jaipur,India,yahoo.com,Mobile,Credit Card,1345,4,Yes,0,1
CUST101108,Saanvi Mishra,53,Female,891701.0,INR,48,Platinum,2023-05-06,2024-12-12,Weekly,1542.16,47,43,4,Beauty,Mumbai,India,rediffmail.com,Android,Upi,1140,4,No,0,1
CUST101109,Krishna Patel,17,Male,826554.0,INR,58,Silver,2022-05-06,2024-06-08,Rarely,4223.82,2,1,2,Fashion,Hyderabad,India,company.com,Web,Upi,1754,4,Yes,0,1
CUST101110,Krishna Singh,45,Female,793051.0,INR,35,Silver,2022-04-25,2023-10-31,Monthly,1597.08,28,7,20,Beauty,Pune,India,gmail.com,Web,Debit Card,1370,5,Yes,0,1
CUST101111,Saanvi Sinha,39,Male,639285.0,USD,65,Gold,2024-05-27,2025-09-13,Rarely,2132.76,6,5,1,Food Court,Delhi,India,hotmail.com,iOS,Upi,1346,3,Yes,0,1
CUST101112,Sai Patel,50,Male,670071.0,INR,66,Silver,2024-12-12,2025-05-15,Weekly,2999.24,9,7,1,Beauty,Lucknow,India,gmail.com,Web,Card,1567,1,No,0,1
CUST101113,Ishaan Sharma,42,Female,620708.0,INR,82,Basic,2025-07-25,2025-11-20,Monthly,4662.54,28,5,23,Fashion,Chennai,India,gmail.com,iOS,Credit Card,634,1,No,0,1
CUST101114,Myra Kapoor,28,Female,397033.0,INR,56,Platinum,2024-10-13,2026-01-12,Weekly,1281.78,3,2,0,Food Court,Lucknow,India,gmail.com,iOS,Upi,1351,4,Yes,0,1
CUST101115,Pooja Reddy,37,Female,508831.0,INR,27,Basic,2025-07-06,2026-04-29,Monthly,3994.21,28,11,17,Electronics,Delhi,India,rediffmail.com,Android,Credit Card,1138,4,Yes,0,1
CUST101116,Aditya Nair,18,Female,588166.0,INR,40,Basic,2023-03-29,2024-11-09,Monthly,6069.63,31,16,14,Food Court,Delhi,India,gmail.com,Web,Cash,347,3,Yes,0,1
